outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,monthly_age_adj_mb_irr,continuity_correction
case,22-Aug,202235,all_ages,vaccinated,"107,603","93,856,970.10","70,278","23,004,861.20",,,,112.7202181,336.3828749,2.984228391,136.50178,419.62343,3.07412,,1
case,22-Aug,202235,all_ages,vax with updated booster,,,"70,278","23,004,861.20",,,,,336.3828749,,,419.62343,,,1
case,22-Sep,202236,0.5-4,vaccinated,122,"130,033","7,016","5,870,965",93.82233741,119.5033525,1.273719626,,,,,,,,0
case,22-Sep,202236,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202236,17-Dec,vaccinated,"4,519","7,229,093","7,166","4,216,840.65",62.51129983,169.9376523,2.718510937,,,,,,,,1
case,22-Sep,202236,17-Dec,vax with updated booster,,,"7,166","4,216,840.65",,169.9376523,,,,,,,,,1
case,22-Sep,202236,18-29,vaccinated,"14,531","16,556,389","14,726","7,787,663.45",87.76672256,189.0939445,2.154506161,,,,,,,,1
case,22-Sep,202236,18-29,vax with updated booster,,,"14,726","7,787,663.45",,189.0939445,,,,,,,,,1
case,22-Sep,202236,30-49,vaccinated,"27,111","30,051,629","19,807","8,911,258.95",90.21474343,222.2693798,2.4637811,,,,,,,,1
case,22-Sep,202236,30-49,vax with updated booster,,,"19,807","8,911,258.95",,222.2693798,,,,,,,,,1
case,22-Sep,202236,11-May,vaccinated,"2,012","4,187,011","7,501","9,309,706",48.05337268,80.57182472,1.67671529,,,,,,,,0
case,22-Sep,202236,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202236,50-64,vaccinated,"23,246","24,332,878","11,315","4,296,743.30",95.5332945,263.3389805,2.756515222,,,,,,,,1
case,22-Sep,202236,50-64,vax with updated booster,,,"11,315","4,296,743.30",,263.3389805,,,,,,,,,1
case,22-Sep,202236,65-79,vaccinated,"19,105","17,804,473.30","7,137","1,354,671.95",107.3044941,526.8434177,4.909798254,,,,,,,,1
case,22-Sep,202236,65-79,vax with updated booster,,,"7,137","1,354,671.95",,526.8434177,,,,,,,,,1
case,22-Sep,202236,80+,vaccinated,"7,821","5,149,509.80","2,819","627,533.55",151.8785341,449.2190099,2.957751814,,,,,,,,1
case,22-Sep,202236,80+,vax with updated booster,,,"2,819","627,533.55",,449.2190099,,,,,,,,,1
case,22-Sep,202236,all_ages,vaccinated,"91,814","93,894,879.10","55,804","22,977,871.20",,,,95.67375813,271.7808812,2.840704562,87.62599,233.63720,2.66630,,1
case,22-Sep,202236,all_ages,vax with updated booster,,,"55,804","22,977,871.20",,,,,271.7808812,,49.28532,233.63720,4.74050,1.77793,1
case,22-Sep,202237,0.5-4,vaccinated,179,"145,600","6,621","5,838,909",122.9395604,113.3944715,0.9223595,,,,,,,,0
case,22-Sep,202237,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202237,17-Dec,vaccinated,"4,913","7,235,468","6,434","4,211,608.65",67.90162019,152.7682303,2.249846614,,,,,,,,1
case,22-Sep,202237,17-Dec,vax with updated booster,,,"6,434","4,211,608.65",,152.7682303,,,,,,,,,1
case,22-Sep,202237,18-29,vaccinated,"13,020","16,568,286","12,983","7,773,783.45",78.583868,167.0100548,2.125246047,,,,,,,,1
case,22-Sep,202237,18-29,vax with updated booster,,,"12,983","7,773,783.45",,167.0100548,,,,,,,,,1
case,22-Sep,202237,30-49,vaccinated,"25,636","30,062,049","17,661","8,895,970.95",85.27695501,198.5280764,2.328038992,,,,,,,,1
case,22-Sep,202237,30-49,vax with updated booster,,,"17,661","8,895,970.95",,198.5280764,,,,,,,,,1
case,22-Sep,202237,11-May,vaccinated,"2,540","4,204,709","7,443","9,297,938",60.40846108,80.05000679,1.325145606,,,,,,,,0
case,22-Sep,202237,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202237,50-64,vaccinated,"22,437","24,339,109","10,307","4,291,125.30",92.18496864,240.1934057,2.605559336,,,,,,,,1
case,22-Sep,202237,50-64,vax with updated booster,,,"10,307","4,291,125.30",,240.1934057,,,,,,,,,1
case,22-Sep,202237,65-79,vaccinated,"18,506","17,808,374.30","6,641","1,353,859.95",103.9174025,490.5234105,4.720320165,,,,,,,,1
case,22-Sep,202237,65-79,vax with updated booster,,,"6,641","1,353,859.95",,490.5234105,,,,,,,,,1
case,22-Sep,202237,80+,vaccinated,"7,490","5,150,767.80","2,628","627,004.55",145.4152136,419.1357144,2.882337439,,,,,,,,1
case,22-Sep,202237,80+,vax with updated booster,,,"2,628","627,004.55",,419.1357144,,,,,,,,,1
case,22-Sep,202237,all_ages,vaccinated,"87,089","93,928,586.10","50,220","22,941,744.20",,,,90.26705508,246.6559958,2.732514045,87.62599,233.63720,2.66630,,1
case,22-Sep,202237,all_ages,vax with updated booster,,,"50,220","22,941,744.20",,,,,246.6559958,,49.28532,233.63720,4.74050,1.77793,1
case,22-Sep,202238,0.5-4,vaccinated,146,"156,391","5,579","5,634,429",93.35575577,99.01624459,1.060633528,,,,,,,,0
case,22-Sep,202238,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202238,17-Dec,vaccinated,"4,558","7,041,765","5,424","4,104,581.65",64.72809019,132.1450141,2.041540446,,,,,,,,1
case,22-Sep,202238,17-Dec,vax with updated booster,1,"10,357","5,424","4,104,581.65",9.65530559,132.1450141,13.68625911,,,,,,,,1
case,22-Sep,202238,18-29,vaccinated,"11,225","16,151,717","10,053","7,615,049.45",69.49725531,132.0149011,1.899569998,,,,,,,,1
case,22-Sep,202238,18-29,vax with updated booster,19,"35,579","10,053","7,615,049.45",53.40228787,132.0149011,2.472083245,,,,,,,,1
case,22-Sep,202238,30-49,vaccinated,"24,234","29,398,680","15,427","8,709,107.95",82.43227247,177.1363966,2.148871932,,,,,,,,1
case,22-Sep,202238,30-49,vax with updated booster,61,"129,396","15,427","8,709,107.95",47.1421064,177.1363966,3.757498554,,,,,,,,1
case,22-Sep,202238,11-May,vaccinated,"2,196","4,107,471","5,776","9,056,408",53.46355458,63.77804534,1.192925645,,,,,,,,0
case,22-Sep,202238,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202238,50-64,vaccinated,"21,400","23,917,083","9,240","4,230,907.30",89.47579435,218.3928728,2.440803956,,,,,,,,1
case,22-Sep,202238,50-64,vax with updated booster,40,"103,970","9,240","4,230,907.30",38.47263634,218.3928728,5.676576747,,,,,,,,1
case,22-Sep,202238,65-79,vaccinated,"17,861","17,498,026.30","6,098","1,338,581.40",102.0743694,455.5569052,4.462990151,,,,,,,,1
case,22-Sep,202238,65-79,vax with updated booster,87,"158,274","6,098","1,338,581.40",54.96796694,455.5569052,8.287679726,,,,,,,,1
case,22-Sep,202238,80+,vaccinated,"7,317","5,069,723.80","2,406","622,214.50",144.3273892,386.6833704,2.679209903,,,,,,,,1
case,22-Sep,202238,80+,vax with updated booster,21,"32,084","2,406","622,214.50",65.45318539,386.6833704,5.907785361,,,,,,,,1
case,22-Sep,202238,all_ages,vaccinated,"82,037","92,035,230.10","43,224","22,515,860.60",,,,86.3075542,220.0484123,2.549584615,87.62599,233.63720,2.66630,,1
case,22-Sep,202238,all_ages,vax with updated booster,228,"459,303","43,224","22,515,860.60",,,,48.54477071,220.0484123,4.532896316,49.28532,233.63720,4.74050,1.77793,1
case,22-Sep,202239,0.5-4,vaccinated,139,"182,275","4,471","5,782,635",76.25840077,77.3176934,1.013890832,,,,,,,,0
case,22-Sep,202239,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202239,17-Dec,vaccinated,"2,944","7,213,490","3,286","4,199,759.65",40.81242228,78.24257276,1.917126414,,,,,,,,1
case,22-Sep,202239,17-Dec,vax with updated booster,6,"54,830","3,286","4,199,759.65",10.94291446,78.24257276,7.150067108,,,,,,,,1
case,22-Sep,202239,18-29,vaccinated,"9,731","16,511,674","8,586","7,747,758.45",58.93406083,110.8191492,1.880392216,,,,,,,,1
case,22-Sep,202239,18-29,vax with updated booster,56,"145,036","8,586","7,747,758.45",38.61110345,110.8191492,2.870136809,,,,,,,,1
case,22-Sep,202239,30-49,vaccinated,"21,625","29,789,518","13,266","8,862,024.95",72.59264819,149.6949069,2.062122138,,,,,,,,1
case,22-Sep,202239,30-49,vax with updated booster,274,"521,373","13,266","8,862,024.95",52.55354612,149.6949069,2.848426376,,,,,,,,1
case,22-Sep,202239,11-May,vaccinated,"1,480","4,228,748","3,691","9,275,272",34.99853857,39.79398124,1.137018369,,,,,,,,0
case,22-Sep,202239,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Sep,202239,50-64,vaccinated,"20,104","24,054,588","8,294","4,276,511.30",83.57657175,193.943133,2.32054425,,,,,,,,1
case,22-Sep,202239,50-64,vax with updated booster,225,"474,447","8,294","4,276,511.30",47.42363214,193.943133,4.08958834,,,,,,,,1
case,22-Sep,202239,65-79,vaccinated,"16,770","17,436,274.60","5,738","1,351,564.95",96.17880186,424.5448952,4.414121271,,,,,,,,1
case,22-Sep,202239,65-79,vax with updated booster,431,"753,188","5,738","1,351,564.95",57.22342894,424.5448952,7.419074721,,,,,,,,1
case,22-Sep,202239,80+,vaccinated,"7,433","5,068,849","2,462","625,491.55",146.6407857,393.6104333,2.684181153,,,,,,,,1
case,22-Sep,202239,80+,vax with updated booster,108,"179,375","2,462","625,491.55",60.20905923,393.6104333,6.537395506,,,,,,,,1
case,22-Sep,202239,all_ages,vaccinated,"75,663","92,860,903.60","38,346","22,863,351.20",,,,78.14832041,195.6555872,2.503644176,87.62599,233.63720,2.66630,,1
case,22-Sep,202239,all_ages,vax with updated booster,"1,094","2,073,419","38,346","22,863,351.20",,,,49.4383494,195.6555872,3.957567144,49.28532,233.63720,4.74050,1.77793,1
case,22-Oct,202240,0.5-4,vaccinated,117,"205,800","3,974","5,757,948",56.85131195,69.01764309,1.214002645,,,,,,,,0
case,22-Oct,202240,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202240,17-Dec,vaccinated,"2,187","7,182,239","2,466","4,195,110.65",30.45011451,58.78271649,1.93045962,,,,,,,,1
case,22-Oct,202240,17-Dec,vax with updated booster,11,"110,072","2,466","4,195,110.65",9.993458827,58.78271649,5.882119245,,,,,,,,1
case,22-Oct,202240,18-29,vaccinated,"8,774","16,446,556","7,635","7,735,967.45",53.34855516,98.69483099,1.850000074,,,,,,,,1
case,22-Oct,202240,18-29,vax with updated booster,115,"275,980","7,635","7,735,967.45",41.66968621,98.69483099,2.368504301,,,,,,,,1
case,22-Oct,202240,30-49,vaccinated,"18,947","29,530,767","12,153","8,844,855.95",64.16020281,137.4018986,2.141544018,,,,,,,,1
case,22-Oct,202240,30-49,vax with updated booster,406,"964,296","12,153","8,844,855.95",42.1032546,137.4018986,3.263450768,,,,,,,,1
case,22-Oct,202240,11-May,vaccinated,"1,080","4,237,854","2,882","9,266,060",25.48459669,31.10275565,1.220453124,,,,,,,,0
case,22-Oct,202240,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202240,50-64,vaccinated,"18,630","23,749,437","8,008","4,268,228.30",78.4439648,187.61883,2.391756084,,,,,,,,1
case,22-Oct,202240,50-64,vax with updated booster,481,"935,367","8,008","4,268,228.30",51.42366579,187.61883,3.648491938,,,,,,,,1
case,22-Oct,202240,65-79,vaccinated,"15,809","16,985,869","5,477","1,350,254.95",93.07148195,405.6271003,4.358231886,,,,,,,,1
case,22-Oct,202240,65-79,vax with updated booster,829,"1,475,880","5,477","1,350,254.95",56.16987831,405.6271003,7.221434557,,,,,,,,1
case,22-Oct,202240,80+,vaccinated,"7,338","4,954,767","2,485","624,693.55",148.0997996,397.7950469,2.685993147,,,,,,,,1
case,22-Oct,202240,80+,vax with updated booster,262,"386,451","2,485","624,693.55",67.79643474,397.7950469,5.867492124,,,,,,,,1
case,22-Oct,202240,all_ages,vaccinated,"69,498","91,667,396","35,758","22,824,000.20",,,,72.10865662,184.5149179,2.558845589,70.56008,181.58151,2.57343,,1
case,22-Oct,202240,all_ages,vax with updated booster,"2,093","4,037,974","35,758","22,824,000.20",,,,46.8102838,184.5149179,3.941760291,44.14936,181.58151,4.11289,1.59821,1
case,22-Oct,202241,0.5-4,vaccinated,125,"228,840","3,642","5,734,612",54.6233176,63.50909181,1.162673646,,,,,,,,0
case,22-Oct,202241,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202241,17-Dec,vaccinated,"1,706","7,145,249","1,811","4,190,344.65",23.87600488,43.21840209,1.810118666,,,,,,,,1
case,22-Oct,202241,17-Dec,vax with updated booster,28,"173,003","1,811","4,190,344.65",16.18469044,43.21840209,2.670326149,,,,,,,,1
case,22-Oct,202241,18-29,vaccinated,"8,217","16,371,112","7,265","7,724,613.45",50.19207003,94.0500136,1.873802247,,,,,,,,1
case,22-Oct,202241,18-29,vax with updated booster,158,"419,137","7,265","7,724,613.45",37.69650496,94.0500136,2.494926617,,,,,,,,1
case,22-Oct,202241,30-49,vaccinated,"17,789","29,249,831","11,392","8,827,648.95",60.81744541,129.0490828,2.121908967,,,,,,,,1
case,22-Oct,202241,30-49,vax with updated booster,606,"1,433,239","11,392","8,827,648.95",42.2818525,129.0490828,3.052115154,,,,,,,,1
case,22-Oct,202241,11-May,vaccinated,938,"4,245,104","2,447","9,257,304",22.09604288,26.43318184,1.196285778,,,,,,,,0
case,22-Oct,202241,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202241,50-64,vaccinated,"17,441","23,390,496","7,716","4,259,436.30",74.56447268,181.1507311,2.429450979,,,,,,,,1
case,22-Oct,202241,50-64,vax with updated booster,681,"1,462,985","7,716","4,259,436.30",46.54866591,181.1507311,3.891641739,,,,,,,,1
case,22-Oct,202241,65-79,vaccinated,"14,910","16,453,259","5,495","1,348,820.95",90.62034458,407.3928419,4.495600229,,,,,,,,1
case,22-Oct,202241,65-79,vax with updated booster,"1,230","2,294,589","5,495","1,348,820.95",53.60437098,407.3928419,7.599992956,,,,,,,,1
case,22-Oct,202241,80+,vaccinated,"7,202","4,812,983","2,596","623,856.55",149.6369299,416.1213022,2.780873026,,,,,,,,1
case,22-Oct,202241,80+,vax with updated booster,444,"635,101","2,596","623,856.55",69.91014028,416.1213022,5.952230972,,,,,,,,1
case,22-Oct,202241,all_ages,vaccinated,"65,559","90,277,681","34,464","22,784,376.20",,,,69.02865969,179.8098317,2.604857641,70.56008,181.58151,2.57343,,1
case,22-Oct,202241,all_ages,vax with updated booster,"3,119","6,245,051","34,464","22,784,376.20",,,,44.81514124,179.8098317,4.012256275,44.14936,181.58151,4.11289,1.59821,1
case,22-Oct,202242,0.5-4,vaccinated,162,"249,609","3,772","5,711,679",64.90150596,66.04012585,1.017543813,,,,,,,,0
case,22-Oct,202242,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202242,17-Dec,vaccinated,"1,850","7,107,120","2,041","4,186,042.65",26.03023447,48.7572672,1.873101345,,,,,,,,1
case,22-Oct,202242,17-Dec,vax with updated booster,32,"236,497","2,041","4,186,042.65",13.53082703,48.7572672,3.603421069,,,,,,,,1
case,22-Oct,202242,18-29,vaccinated,"7,935","16,289,813","7,158","7,712,651.45",48.71142474,92.80855029,1.905272752,,,,,,,,1
case,22-Oct,202242,18-29,vax with updated booster,178,"570,519","7,158","7,712,651.45",31.19966206,92.80855029,2.974665242,,,,,,,,1
case,22-Oct,202242,30-49,vaccinated,"17,243","28,958,316","11,213","8,808,839.95",59.5442083,127.2925841,2.137782796,,,,,,,,1
case,22-Oct,202242,30-49,vax with updated booster,789,"1,914,951","11,213","8,808,839.95",41.20209864,127.2925841,3.089468456,,,,,,,,1
case,22-Oct,202242,11-May,vaccinated,"1,083","4,249,628","2,470","9,249,338",25.48458359,26.70461389,1.047873268,,,,,,,,0
case,22-Oct,202242,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202242,50-64,vaccinated,"16,805","23,001,789","7,494","4,249,373.30",73.05953463,176.3554169,2.413859024,,,,,,,,1
case,22-Oct,202242,50-64,vax with updated booster,935,"2,033,773","7,494","4,249,373.30",45.97366569,176.3554169,3.836009469,,,,,,,,1
case,22-Oct,202242,65-79,vaccinated,"13,908","15,904,321","5,122","1,347,394.95",87.44793317,380.1409527,4.347054744,,,,,,,,1
case,22-Oct,202242,65-79,vax with updated booster,"1,569","3,140,310","5,122","1,347,394.95",49.96322019,380.1409527,7.608415776,,,,,,,,1
case,22-Oct,202242,80+,vaccinated,"7,163","4,662,296","2,507","623,131.45",153.6367489,402.3228165,2.618662652,,,,,,,,1
case,22-Oct,202242,80+,vax with updated booster,639,"898,477","2,507","623,131.45",71.12035144,402.3228165,5.656929533,,,,,,,,1
case,22-Oct,202242,all_ages,vaccinated,"63,054","88,816,535","33,494","22,741,391.10",,,,67.66275401,173.8139314,2.568827326,70.56008,181.58151,2.57343,,1
case,22-Oct,202242,all_ages,vax with updated booster,"4,110","8,558,030","33,494","22,741,391.10",,,,42.45050199,173.8139314,4.094508269,44.14936,181.58151,4.11289,1.59821,1
case,22-Oct,202243,0.5-4,vaccinated,201,"268,947","4,258","5,688,167",74.73591451,74.85715521,1.001622255,,,,,,,,0
case,22-Oct,202243,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202243,17-Dec,vaccinated,"2,120","7,064,770","2,603","4,181,664.65",30.00805405,62.24793755,2.074374348,,,,,,,,1
case,22-Oct,202243,17-Dec,vax with updated booster,49,"304,451","2,603","4,181,664.65",16.09454395,62.24793755,3.867642211,,,,,,,,1
case,22-Oct,202243,18-29,vaccinated,"8,632","16,202,536","8,021","7,700,838.45",53.27561068,104.1574895,1.955068899,,,,,,,,1
case,22-Oct,202243,18-29,vax with updated booster,234,"732,946","8,021","7,700,838.45",31.92595362,104.1574895,3.262470739,,,,,,,,1
case,22-Oct,202243,30-49,vaccinated,"18,795","28,661,753","12,219","8,790,773.95",65.57519353,138.9980003,2.119673504,,,,,,,,1
case,22-Oct,202243,30-49,vax with updated booster,"1,059","2,406,196","12,219","8,790,773.95",44.01137729,138.9980003,3.158228822,,,,,,,,1
case,22-Oct,202243,11-May,vaccinated,"1,351","4,253,109","3,173","9,240,509",31.76499826,34.33793528,1.080999123,,,,,,,,0
case,22-Oct,202243,11-May,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Oct,202243,50-64,vaccinated,"18,033","22,586,002","8,087","4,239,572.30",79.84148766,190.7503736,2.389113469,,,,,,,,1
case,22-Oct,202243,50-64,vax with updated booster,"1,177","2,645,831","8,087","4,239,572.30",44.4850786,190.7503736,4.287963056,,,,,,,,1
case,22-Oct,202243,65-79,vaccinated,"14,347","15,341,651","5,496","1,345,927.95",93.51666258,408.3428091,4.366524616,,,,,,,,1
case,22-Oct,202243,65-79,vax with updated booster,"2,073","4,004,892","5,496","1,345,927.95",51.76169545,408.3428091,7.888899419,,,,,,,,1
case,22-Oct,202243,80+,vaccinated,"7,130","4,503,293","2,597","622,599.45",158.3285831,417.122116,2.634534509,,,,,,,,1
case,22-Oct,202243,80+,vax with updated booster,947,"1,174,861","2,597","622,599.45",80.60528011,417.122116,5.174873351,,,,,,,,1
case,22-Oct,202243,all_ages,vaccinated,"66,937","87,295,235","36,420","22,699,712.10",,,,73.47356616,188.1924433,2.561362585,70.56008,181.58151,2.57343,,1
case,22-Oct,202243,all_ages,vax with updated booster,"5,490","10,964,726","36,420","22,699,712.10",,,,44.11530812,188.1924433,4.265921544,44.14936,181.58151,4.11289,1.59821,1
case,22-Nov,202244,0.5-4,vaccinated,190,"286,733","4,600","5,666,448",66.26373665,81.17960317,1.225098482,,,,,,,,0
case,22-Nov,202244,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Nov,202244,17-Dec,vaccinated,"2,517","7,020,942","3,010","4,177,176.65",35.84989023,72.05824058,2.009998918,,,,,,,,1
case,22-Nov,202244,17-Dec,vax with updated booster,65,"376,061","3,010","4,177,176.65",17.28442992,72.05824058,4.168968309,,,,,,,,1
case,22-Nov,202244,18-29,vaccinated,"10,265","16,112,708","9,382","7,690,083.45",63.70747859,122.0012769,1.915022844,,,,,,,,1
case,22-Nov,202244,18-29,vax with updated booster,343,"900,718","9,382","7,690,083.45",38.08073115,122.0012769,3.20375353,,,,,,,,1
case,22-Nov,202244,30-49,vaccinated,"20,035","28,361,968","13,589","8,773,195.95",70.64037305,154.8922431,2.192687219,,,,,,,,1
case,22-Nov,202244,30-49,vax with updated booster,"1,270","2,903,527","13,589","8,773,195.95",43.73990667,154.8922431,3.541211102,,,,,,,,1
case,22-Nov,202244,11-May,vaccinated,"1,443","4,243,871","3,425","9,231,616",34.00197603,37.10076329,1.091135505,,,,,,,,0
case,22-Nov,202244,11-May,vax with updated booster,4,"25,259","3,425","9,231,616",15.83593967,37.10076329,2.34282045,,,,,,,,0
case,22-Nov,202244,50-64,vaccinated,"18,241","22,156,676","8,687","4,229,979.30",82.32733105,205.3674352,2.494523175,,,,,,,,1
case,22-Nov,202244,50-64,vax with updated booster,"1,482","3,278,139","8,687","4,229,979.30",45.20857718,205.3674352,4.542665309,,,,,,,,1
case,22-Nov,202244,65-79,vaccinated,"13,817","14,796,543","5,906","1,344,486.95",93.37991989,439.2753682,4.704173753,,,,,,,,1
case,22-Nov,202244,65-79,vax with updated booster,"2,372","4,845,697","5,906","1,344,486.95",48.95064632,439.2753682,8.973842048,,,,,,,,1
case,22-Nov,202244,80+,vaccinated,"6,777","4,349,885","2,683","622,088.45",155.7972222,431.2891519,2.76827241,,,,,,,,1
case,22-Nov,202244,80+,vax with updated booster,"1,161","1,441,411","2,683","622,088.45",80.54607603,431.2891519,5.354564408,,,,,,,,1
case,22-Nov,202244,all_ages,vaccinated,"69,135","85,777,780","40,247","22,659,834.10",,,,78.18215458,206.0564958,2.635595001,87.84248,231.20900,2.63209,,1
case,22-Nov,202244,all_ages,vax with updated booster,"6,628","13,369,492","40,247","22,659,834.10",,,,45.12253882,206.0564958,4.566598006,52.96854,231.20900,4.36502,1.65839,1
case,22-Nov,202245,0.5-4,vaccinated,177,"303,687","4,491","5,644,627",58.28369341,79.56238738,1.36508829,,,,,,,,0
case,22-Nov,202245,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Nov,202245,17-Dec,vaccinated,"2,349","6,973,667","2,571","4,172,862.65",33.68385671,61.61238017,1.829136749,,,,,,,,1
case,22-Nov,202245,17-Dec,vax with updated booster,61,"453,188","2,571","4,172,862.65",13.46019753,61.61238017,4.57737563,,,,,,,,1
case,22-Nov,202245,18-29,vaccinated,"9,668","16,024,101","8,797","7,679,403.45",60.33411796,114.5531688,1.898646615,,,,,,,,1
case,22-Nov,202245,18-29,vax with updated booster,413,"1,062,355","8,797","7,679,403.45",38.87589365,114.5531688,2.946637571,,,,,,,,1
case,22-Nov,202245,30-49,vaccinated,"19,260","28,063,011","13,082","8,756,577.95",68.63126697,149.3962604,2.176795898,,,,,,,,1
case,22-Nov,202245,30-49,vax with updated booster,"1,490","3,391,644","13,082","8,756,577.95",43.93149753,149.3962604,3.400663962,,,,,,,,1
case,22-Nov,202245,11-May,vaccinated,"1,330","4,204,784","3,288","9,222,854",31.63063786,35.65056977,1.127089815,,,,,,,,0
case,22-Nov,202245,11-May,vax with updated booster,14,"95,540","3,288","9,222,854",14.65354825,35.65056977,2.43289674,,,,,,,,0
case,22-Nov,202245,50-64,vaccinated,"17,358","21,727,455","8,326","4,220,767.30",79.88970636,197.262711,2.469188084,,,,,,,,1
case,22-Nov,202245,50-64,vax with updated booster,"1,785","3,904,737","8,326","4,220,767.30",45.7137062,197.262711,4.315176506,,,,,,,,1
case,22-Nov,202245,65-79,vaccinated,"13,059","14,281,128","5,680","1,343,405",91.44235665,422.8062275,4.623745963,,,,,,,,1
case,22-Nov,202245,65-79,vax with updated booster,"2,817","5,637,452","5,680","1,343,405",49.96938333,422.8062275,8.461305689,,,,,,,,1
case,22-Nov,202245,80+,vaccinated,"6,270","4,205,173","2,506","621,660.45",149.1020702,403.1139507,2.703610688,,,,,,,,1
case,22-Nov,202245,80+,vax with updated booster,"1,301","1,692,516","2,506","621,660.45",76.867811,403.1139507,5.244249127,,,,,,,,1
case,22-Nov,202245,all_ages,vaccinated,"65,615","84,300,868","38,391","22,621,814.15",,,,75.59055303,197.2179348,2.609028866,87.84248,231.20900,2.63209,,1
case,22-Nov,202245,all_ages,vax with updated booster,"7,806","15,688,704","38,391","22,621,814.15",,,,45.43748758,197.2179348,4.340423411,52.96854,231.20900,4.36502,1.65839,1
case,22-Nov,202246,0.5-4,vaccinated,202,"318,083","4,539","5,623,396",63.50543726,80.71635005,1.271014791,,,,,,,,0
case,22-Nov,202246,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Nov,202246,17-Dec,vaccinated,"2,374","6,927,910","2,651","4,168,650.65",34.26718881,63.59371947,1.855819566,,,,,,,,1
case,22-Nov,202246,17-Dec,vax with updated booster,86,"527,914","2,651","4,168,650.65",16.29053217,63.59371947,3.903722653,,,,,,,,1
case,22-Nov,202246,18-29,vaccinated,"10,208","15,943,084","9,097","7,668,493.45",64.02776276,118.6282555,1.852762776,,,,,,,,1
case,22-Nov,202246,18-29,vax with updated booster,500,"1,212,298","9,097","7,668,493.45",41.24398456,118.6282555,2.876255937,,,,,,,,1
case,22-Nov,202246,30-49,vaccinated,"20,123","27,786,682","13,797","8,741,180.10",72.41958576,157.8391,2.179508463,,,,,,,,1
case,22-Nov,202246,30-49,vax with updated booster,"1,788","3,840,809","13,797","8,741,180.10",46.55269241,157.8391,3.39054718,,,,,,,,1
case,22-Nov,202246,11-May,vaccinated,"1,341","4,160,590","3,061","9,214,723",32.2310057,33.21857857,1.030640461,,,,,,,,0
case,22-Nov,202246,11-May,vax with updated booster,30,"170,591","3,061","9,214,723",17.58592188,33.21857857,1.888930179,,,,,,,,0
case,22-Nov,202246,50-64,vaccinated,"18,146","21,334,454","8,563","4,212,494.30",85.05490696,203.2762394,2.389941353,,,,,,,,1
case,22-Nov,202246,50-64,vax with updated booster,"2,251","4,471,788","8,563","4,212,494.30",50.33780671,203.2762394,4.038241885,,,,,,,,1
case,22-Nov,202246,65-79,vaccinated,"13,465","13,833,591","6,040","1,343,086",97.33553638,449.7105919,4.620209726,,,,,,,,1
case,22-Nov,202246,65-79,vax with updated booster,"3,358","6,313,846","6,040","1,343,086",53.18469915,449.7105919,8.45563854,,,,,,,,1
case,22-Nov,202246,80+,vaccinated,"6,190","4,079,429","2,631","621,266.45",151.736922,423.4897925,2.790947562,,,,,,,,1
case,22-Nov,202246,80+,vax with updated booster,"1,637","1,906,172","2,631","621,266.45",85.87892383,423.4897925,4.931242424,,,,,,,,1
case,22-Nov,202246,all_ages,vaccinated,"68,132","82,977,240","40,128","22,586,520.30",,,,79.84861677,207.0776997,2.593378671,87.84248,231.20900,2.63209,,1
case,22-Nov,202246,all_ages,vax with updated booster,"9,534","17,744,913","40,128","22,586,520.30",,,,48.77031307,207.0776997,4.245978478,52.96854,231.20900,4.36502,1.65839,1
case,22-Nov,202247,0.5-4,vaccinated,200,"332,304","4,891","5,605,337",60.18585392,87.25612751,1.44977801,,,,,,,,0
case,22-Nov,202247,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Nov,202247,17-Dec,vaccinated,"2,012","6,877,224","2,136","4,164,453.65",29.2559905,51.29124201,1.753187677,,,,,,,,1
