outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,monthly_age_adj_mb_irr,continuity_correction
death,22-Nov,202244,18-29,vax with updated booster,0,"559,413",1,"7,302,195.45",0,0.013694512,,,,,,,,,1
death,22-Nov,202244,30-49,vaccinated,10,"24,396,325",14,"8,338,492.95",0.04098978,0.167896047,4.096046516,,,,,,,,1
death,22-Nov,202244,30-49,vax with updated booster,0,"1,787,025",14,"8,338,492.95",0,0.167896047,,,,,,,,,1
death,22-Nov,202244,11-May,vaccinated,0,"3,644,338",0,"8,354,815",0,0,,,,,,,,,0
death,22-Nov,202244,11-May,vax with updated booster,0,"16,271",0,"8,354,815",0,0,,,,,,,,,0
death,22-Nov,202244,50-64,vaccinated,37,"19,105,929",33,"3,904,553.30",0.193657163,0.845167103,4.364243962,,,,,,,,1
death,22-Nov,202244,50-64,vax with updated booster,1,"2,016,925",33,"3,904,553.30",0.049580426,0.845167103,17.04638659,,,,,,,,1
death,22-Nov,202244,65-79,vaccinated,157,"12,913,404",93,"1,222,585.55",1.215790972,7.606829641,6.256691994,,,,,,,,1
death,22-Nov,202244,65-79,vax with updated booster,10,"3,058,934",93,"1,222,585.55",0.32691127,7.606829641,23.26878982,,,,,,,,1
death,22-Nov,202244,80+,vaccinated,277,"3,724,759",135,"579,182.55",7.436722752,23.30871329,3.134272188,,,,,,,,1
death,22-Nov,202244,80+,vax with updated booster,27,"900,619",135,"579,182.55",2.997938085,23.30871329,7.774914835,,,,,,,,1
death,22-Nov,202244,all_ages,vaccinated,482,"73,848,570",276,"21,347,009.80",,,,0.544112202,2.243584311,4.123385402,0.62397,2.64307,4.23590,,1
death,22-Nov,202244,all_ages,vax with updated booster,38,"8,322,916",276,"21,347,009.80",,,,0.185693149,2.243584311,12.08221374,0.25999,2.64307,10.16595,2.39995,1
death,22-Nov,202245,0.5-4,vaccinated,0,"237,852",1,"4,829,654",0,0.020705417,,,,,,,,,0
death,22-Nov,202245,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Nov,202245,17-Dec,vaccinated,0,"6,074,130",0,"3,844,304.65",0,0,,,,,,,,,1
death,22-Nov,202245,17-Dec,vax with updated booster,0,"286,800",0,"3,844,304.65",0,0,,,,,,,,,1
death,22-Nov,202245,18-29,vaccinated,2,"13,630,276",4,"7,294,342.45",0.014673217,0.05483702,3.737218562,,,,,,,,1
death,22-Nov,202245,18-29,vax with updated booster,0,"663,658",4,"7,294,342.45",0,0.05483702,,,,,,,,,1
death,22-Nov,202245,30-49,vaccinated,9,"24,134,339",13,"8,324,550.95",0.037291264,0.15616458,4.187698784,,,,,,,,1
death,22-Nov,202245,30-49,vax with updated booster,0,"2,098,994",13,"8,324,550.95",0,0.15616458,,,,,,,,,1
death,22-Nov,202245,11-May,vaccinated,0,"3,608,131",0,"8,346,994",0,0,,,,,,,,,0
death,22-Nov,202245,11-May,vax with updated booster,0,"60,266",0,"8,346,994",0,0,,,,,,,,,0
death,22-Nov,202245,50-64,vaccinated,42,"18,729,789",41,"3,896,520.30",0.224241715,1.052220875,4.692351184,,,,,,,,1
death,22-Nov,202245,50-64,vax with updated booster,4,"2,418,731",41,"3,896,520.30",0.165375976,1.052220875,6.362598124,,,,,,,,1
death,22-Nov,202245,65-79,vaccinated,158,"12,467,345",99,"1,221,503.60",1.267310723,8.104765307,6.395247166,,,,,,,,1
death,22-Nov,202245,65-79,vax with updated booster,9,"3,578,451",99,"1,221,503.60",0.25150547,8.104765307,32.22500613,,,,,,,,1
death,22-Nov,202245,80+,vaccinated,259,"3,603,796",117,"578,754.55",7.186866293,20.21582379,2.812884359,,,,,,,,1
death,22-Nov,202245,80+,vax with updated booster,22,"1,063,150",117,"578,754.55",2.069322297,20.21582379,9.769296846,,,,,,,,1
death,22-Nov,202245,all_ages,vaccinated,470,"72,565,545",274,"21,315,671.85",,,,0.545590531,2.212901538,4.055974976,0.62397,2.64307,4.23590,,1
death,22-Nov,202245,all_ages,vax with updated booster,35,"9,822,984",274,"21,315,671.85",,,,0.157912953,2.212901538,14.01342641,0.25999,2.64307,10.16595,2.39995,1
death,22-Nov,202246,0.5-4,vaccinated,0,"250,405",0,"4,810,067",0,0,,,,,,,,,0
death,22-Nov,202246,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Nov,202246,17-Dec,vaccinated,0,"6,033,079",0,"3,840,503.65",0,0,,,,,,,,,1
death,22-Nov,202246,17-Dec,vax with updated booster,0,"335,134",0,"3,840,503.65",0,0,,,,,,,,,1
death,22-Nov,202246,18-29,vaccinated,1,"13,559,275",4,"7,286,137.45",0.007375026,0.054898772,7.443875493,,,,,,,,1
death,22-Nov,202246,18-29,vax with updated booster,0,"760,272",4,"7,286,137.45",0,0.054898772,,,,,,,,,1
death,22-Nov,202246,30-49,vaccinated,3,"23,892,107",19,"8,311,799.10",0.012556448,0.228590703,18.20504512,,,,,,,,1
death,22-Nov,202246,30-49,vax with updated booster,0,"2,388,138",19,"8,311,799.10",0,0.228590703,,,,,,,,,1
death,22-Nov,202246,11-May,vaccinated,0,"3,568,016",0,"8,339,789",0,0,,,,,,,,,0
death,22-Nov,202246,11-May,vax with updated booster,0,"107,483",0,"8,339,789",0,0,,,,,,,,,0
death,22-Nov,202246,50-64,vaccinated,45,"18,387,764",25,"3,889,270.30",0.244727962,0.642794099,2.626565823,,,,,,,,1
death,22-Nov,202246,50-64,vax with updated booster,3,"2,787,043",25,"3,889,270.30",0.107640966,0.642794099,5.971649318,,,,,,,,1
death,22-Nov,202246,65-79,vaccinated,148,"12,084,570",107,"1,221,184.60",1.224702244,8.76198406,7.154379035,,,,,,,,1
death,22-Nov,202246,65-79,vax with updated booster,26,"4,026,385",107,"1,221,184.60",0.645740534,8.76198406,13.56889277,,,,,,,,1
death,22-Nov,202246,80+,vaccinated,272,"3,500,024",134,"578,360.55",7.771375282,23.16893848,2.981317674,,,,,,,,1
death,22-Nov,202246,80+,vax with updated booster,39,"1,203,329",134,"578,360.55",3.241008901,23.16893848,7.148680915,,,,,,,,1
death,22-Nov,202246,all_ages,vaccinated,469,"71,423,740",289,"21,286,752",,,,0.558888069,2.375092428,4.249674599,0.62397,2.64307,4.23590,,1
death,22-Nov,202246,all_ages,vax with updated booster,68,"11,165,167",289,"21,286,752",,,,0.248306011,2.375092428,9.565182964,0.25999,2.64307,10.16595,2.39995,1
death,22-Nov,202247,0.5-4,vaccinated,0,"262,860",0,"4,793,460",0,0,,,,,,,,,0
death,22-Nov,202247,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Nov,202247,17-Dec,vaccinated,0,"5,987,948",1,"3,836,731.65",0,0.026063851,,,,,,,,,1
death,22-Nov,202247,17-Dec,vax with updated booster,0,"388,998",1,"3,836,731.65",0,0.026063851,,,,,,,,,1
death,22-Nov,202247,18-29,vaccinated,1,"13,488,233",0,"7,279,678.45",0.00741387,0,0,,,,,,,,1
death,22-Nov,202247,18-29,vax with updated booster,0,"857,789",0,"7,279,678.45",0,0,,,,,,,,,1
death,22-Nov,202247,30-49,vaccinated,12,"23,663,305",17,"8,301,609.10",0.050711429,0.204779577,4.038134657,,,,,,,,1
death,22-Nov,202247,30-49,vax with updated booster,0,"2,664,150",17,"8,301,609.10",0,0.204779577,,,,,,,,,1
death,22-Nov,202247,11-May,vaccinated,0,"3,515,438",0,"8,333,360",0,0,,,,,,,,,0
death,22-Nov,202247,11-May,vax with updated booster,0,"167,258",0,"8,333,360",0,0,,,,,,,,,0
death,22-Nov,202247,50-64,vaccinated,53,"18,107,703",53,"3,882,418.30",0.292693115,1.365128533,4.6640268,,,,,,,,1
death,22-Nov,202247,50-64,vax with updated booster,3,"3,093,079",53,"3,882,418.30",0.096990733,1.365128533,14.07483466,,,,,,,,1
death,22-Nov,202247,65-79,vaccinated,184,"11,794,544",126,"1,220,930.60",1.560043356,10.31999689,6.615198774,,,,,,,,1
death,22-Nov,202247,65-79,vax with updated booster,27,"4,369,013",126,"1,220,930.60",0.617988548,10.31999689,16.69933355,,,,,,,,1
death,22-Nov,202247,80+,vaccinated,301,"3,422,146",169,"578,021.55",8.795650449,29.23766424,3.324104841,,,,,,,,1
death,22-Nov,202247,80+,vax with updated booster,62,"1,308,832",169,"578,021.55",4.737047994,29.23766424,6.172127509,,,,,,,,1
death,22-Nov,202247,all_ages,vaccinated,551,"70,475,931",365,"21,262,658",,,,0.672357803,2.967331314,4.413321748,0.62397,2.64307,4.23590,,1
death,22-Nov,202247,all_ages,vax with updated booster,92,"12,292,863",365,"21,262,658",,,,0.309895375,2.967331314,9.575268141,0.25999,2.64307,10.16595,2.39995,1
death,22-Nov,202248,0.5-4,vaccinated,0,"274,904",1,"4,781,505",0,0.020913917,,,,,,,,,0
death,22-Nov,202248,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Nov,202248,17-Dec,vaccinated,1,"5,950,325",2,"3,834,101.65",0.016805805,0.052163458,3.103895276,,,,,,,,1
death,22-Nov,202248,17-Dec,vax with updated booster,0,"434,235",2,"3,834,101.65",0,0.052163458,,,,,,,,,1
death,22-Nov,202248,18-29,vaccinated,2,"13,425,614",3,"7,275,414.45",0.014896898,0.041234764,2.768010144,,,,,,,,1
death,22-Nov,202248,18-29,vax with updated booster,0,"945,406",3,"7,275,414.45",0,0.041234764,,,,,,,,,1
death,22-Nov,202248,30-49,vaccinated,7,"23,468,150",17,"8,294,422.10",0.02982766,0.204957016,6.871374266,,,,,,,,1
death,22-Nov,202248,30-49,vax with updated booster,1,"2,901,209",17,"8,294,422.10",0.034468389,0.204957016,5.946231384,,,,,,,,1
death,22-Nov,202248,11-May,vaccinated,0,"3,473,503",0,"8,329,402",0,0,,,,,,,,,0
death,22-Nov,202248,11-May,vax with updated booster,0,"216,359",0,"8,329,402",0,0,,,,,,,,,0
death,22-Nov,202248,50-64,vaccinated,61,"17,867,317",42,"3,877,295.30",0.341405484,1.083229333,3.172852765,,,,,,,,1
death,22-Nov,202248,50-64,vax with updated booster,6,"3,355,859",42,"3,877,295.30",0.178791779,1.083229333,6.058608175,,,,,,,,1
death,22-Nov,202248,65-79,vaccinated,222,"11,550,603",148,"1,220,771.60",1.92197758,12.12347994,6.307815483,,,,,,,,1
death,22-Nov,202248,65-79,vax with updated booster,33,"4,658,638",148,"1,220,771.60",0.708361543,12.12347994,17.11481949,,,,,,,,1
death,22-Nov,202248,80+,vaccinated,366,"3,358,892",204,"577,779.55",10.89645038,35.30758401,3.2402831,,,,,,,,1
death,22-Nov,202248,80+,vax with updated booster,65,"1,394,503",204,"577,779.55",4.66115885,35.30758401,7.57485105,,,,,,,,1
death,22-Nov,202248,all_ages,vaccinated,658,"69,670,576",414,"21,245,683",,,,0.814966786,3.418119474,4.194182554,0.62397,2.64307,4.23590,,1
death,22-Nov,202248,all_ages,vax with updated booster,105,"13,255,615",414,"21,245,683",,,,0.348538636,3.418119474,9.807003064,0.25999,2.64307,10.16595,2.39995,1
death,22-Dec,202249,0.5-4,vaccinated,1,"284,587",1,"4,764,685",0.351386395,0.020987746,0.059728398,,,,,,,,0
death,22-Dec,202249,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Dec,202249,17-Dec,vaccinated,0,"5,907,704",0,"3,831,417.65",0,0,,,,,,,,,1
death,22-Dec,202249,17-Dec,vax with updated booster,0,"480,868",0,"3,831,417.65",0,0,,,,,,,,,1
death,22-Dec,202249,18-29,vaccinated,1,"13,366,119",7,"7,266,446.45",0.007481603,0.096333195,12.87600943,,,,,,,,1
death,22-Dec,202249,18-29,vax with updated booster,0,"1,031,836",7,"7,266,446.45",0,0.096333195,,,,,,,,,1
death,22-Dec,202249,30-49,vaccinated,13,"23,307,298",20,"8,283,507.10",0.055776521,0.241443627,4.32876813,,,,,,,,1
death,22-Dec,202249,30-49,vax with updated booster,0,"3,098,065",20,"8,283,507.10",0,0.241443627,,,,,,,,,1
death,22-Dec,202249,11-May,vaccinated,0,"3,434,773",0,"8,324,182",0,0,,,,,,,,,0
death,22-Dec,202249,11-May,vax with updated booster,0,"261,149",0,"8,324,182",0,0,,,,,,,,,0
death,22-Dec,202249,50-64,vaccinated,61,"17,678,498",53,"3,871,322.30",0.345051938,1.36904127,3.967638256,,,,,,,,1
death,22-Dec,202249,50-64,vax with updated booster,5,"3,565,639",53,"3,871,322.30",0.14022732,1.36904127,9.763013893,,,,,,,,1
death,22-Dec,202249,65-79,vaccinated,199,"11,377,420",161,"1,220,530.60",1.749078438,13.19098431,7.541676822,,,,,,,,1
death,22-Dec,202249,65-79,vax with updated booster,51,"4,868,007",161,"1,220,530.60",1.047656669,13.19098431,12.59094196,,,,,,,,1
death,22-Dec,202249,80+,vaccinated,366,"3,314,003",189,"577,518.55",11.04404552,32.72622152,2.963245801,,,,,,,,1
death,22-Dec,202249,80+,vax with updated booster,74,"1,456,079",189,"577,518.55",5.082141834,32.72622152,6.439454582,,,,,,,,1
death,22-Dec,202249,all_ages,vaccinated,640,"69,043,338",430,"21,219,325",,,,0.809754396,3.520594438,4.347731183,0.79072,3.41654,4.32081,,1
death,22-Dec,202249,all_ages,vax with updated booster,130,"14,019,626",430,"21,219,325",,,,0.387989426,3.520594438,9.073944303,0.39879,3.41654,8.56723,1.98278,1
death,22-Dec,202250,0.5-4,vaccinated,0,"292,540",1,"4,749,471",0,0.021054976,,,,,,,,,0
death,22-Dec,202250,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Dec,202250,17-Dec,vaccinated,1,"5,884,758",0,"3,828,356.65",0.016993052,0,0,,,,,,,,1
death,22-Dec,202250,17-Dec,vax with updated booster,0,"506,216",0,"3,828,356.65",0,0,,,,,,,,,1
death,22-Dec,202250,18-29,vaccinated,2,"13,330,152",1,"7,258,378.45",0.01500358,0.013777182,0.918259642,,,,,,,,1
death,22-Dec,202250,18-29,vax with updated booster,0,"1,085,394",1,"7,258,378.45",0,0.013777182,,,,,,,,,1
death,22-Dec,202250,30-49,vaccinated,14,"23,209,653",15,"8,272,812.10",0.06031973,0.181316822,3.005928946,,,,,,,,1
death,22-Dec,202250,30-49,vax with updated booster,0,"3,219,035",15,"8,272,812.10",0,0.181316822,,,,,,,,,1
death,22-Dec,202250,11-May,vaccinated,0,"3,415,127",0,"8,318,476",0,0,,,,,,,,,0
death,22-Dec,202250,11-May,vax with updated booster,0,"285,258",0,"8,318,476",0,0,,,,,,,,,0
death,22-Dec,202250,50-64,vaccinated,69,"17,545,249",46,"3,866,000.30",0.393268856,1.189860228,3.025564345,,,,,,,,1
death,22-Dec,202250,50-64,vax with updated booster,5,"3,712,785",46,"3,866,000.30",0.134669796,1.189860228,8.835390416,,,,,,,,1
death,22-Dec,202250,65-79,vaccinated,201,"11,244,738",133,"1,220,262.60",1.787502741,10.89929332,6.097497399,,,,,,,,1
death,22-Dec,202250,65-79,vax with updated booster,39,"5,026,565",133,"1,220,262.60",0.775877762,10.89929332,14.04769392,,,,,,,,1
death,22-Dec,202250,80+,vaccinated,302,"3,280,411",185,"577,243.55",9.206163496,32.04886395,3.481239928,,,,,,,,1
death,22-Dec,202250,80+,vax with updated booster,77,"1,502,004",185,"577,243.55",5.12648435,32.04886395,6.251626214,,,,,,,,1
death,22-Dec,202250,all_ages,vaccinated,588,"68,610,203",380,"21,194,697",,,,0.745227407,3.124146027,4.192204955,0.79072,3.41654,4.32081,,1
death,22-Dec,202250,all_ages,vax with updated booster,121,"14,545,783",380,"21,194,697",,,,0.354795221,3.124146027,8.805490717,0.39879,3.41654,8.56723,1.98278,1
death,22-Dec,202251,0.5-4,vaccinated,1,"302,531",0,"4,737,800",0.330544638,0,0,,,,,,,,0
death,22-Dec,202251,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
death,22-Dec,202251,17-Dec,vaccinated,0,"5,860,100",0,"3,824,918.65",0,0,,,,,,,,,1
death,22-Dec,202251,17-Dec,vax with updated booster,0,"536,583",0,"3,824,918.65",0,0,,,,,,,,,1
death,22-Dec,202251,18-29,vaccinated,3,"13,288,017",1,"7,250,150.45",0.022576732,0.013792817,0.610930633,,,,,,,,1
death,22-Dec,202251,18-29,vax with updated booster,1,"1,147,306",1,"7,250,150.45",0.087160705,0.013792817,0.15824582,,,,,,,,1
death,22-Dec,202251,30-49,vaccinated,13,"23,082,428",21,"8,261,766.10",0.056319898,0.25418294,4.513199554,,,,,,,,1
death,22-Dec,202251,30-49,vax with updated booster,0,"3,376,547",21,"8,261,766.10",0,0.25418294,,,,,,,,,1
death,22-Dec,202251,11-May,vaccinated,0,"3,389,333",1,"8,313,234",0,0.012029013,,,,,,,,,0
death,22-Dec,202251,11-May,vax with updated booster,0,"316,847",1,"8,313,234",0,0.012029013,,,,,,,,,0
death,22-Dec,202251,50-64,vaccinated,77,"17,376,397",49,"3,860,288.30",0.443129839,1.269335246,2.864477034,,,,,,,,1
death,22-Dec,202251,50-64,vax with updated booster,5,"3,898,738",49,"3,860,288.30",0.128246628,1.269335246,9.897611119,,,,,,,,1
death,22-Dec,202251,65-79,vaccinated,189,"11,080,180",145,"1,219,971.60",1.705748463,11.88552258,6.967922201,,,,,,,,1
death,22-Dec,202251,65-79,vax with updated booster,39,"5,223,531",145,"1,219,971.60",0.746621395,11.88552258,15.91907581,,,,,,,,1
death,22-Dec,202251,80+,vaccinated,305,"3,239,758",209,"577,017.55",9.414283413,36.2207354,3.847423517,,,,,,,,1
death,22-Dec,202251,80+,vax with updated booster,96,"1,557,704",209,"577,017.55",6.162916703,36.2207354,5.87720671,,,,,,,,1
death,22-Dec,202251,all_ages,vaccinated,587,"68,066,780",425,"21,169,194",,,,0.754391766,3.481282561,4.614687909,0.79072,3.41654,4.32081,,1
death,22-Dec,202251,all_ages,vax with updated booster,141,"15,203,826",425,"21,169,194",,,,0.415203848,3.481282561,8.384514214,0.39879,3.41654,8.56723,1.98278,1
death,22-Dec,202252,0.5-4,vaccinated,0,"309,209",1,"4,731,639",0,0.021134326,,,,,,,,,0
death,22-Dec,202252,0.5-4,vax with updated booster,0,"1,757",1,"4,731,639",0,0.021134326,,,,,,,,,0
death,22-Dec,202252,17-Dec,vaccinated,0,"5,833,789",1,"3,822,204.65",0,0.026162911,,,,,,,,,1
death,22-Dec,202252,17-Dec,vax with updated booster,0,"566,828",1,"3,822,204.65",0,0.026162911,,,,,,,,,1
death,22-Dec,202252,18-29,vaccinated,3,"13,242,834",2,"7,243,252.45",0.022653761,0.027611905,1.218866257,,,,,,,,1
death,22-Dec,202252,18-29,vax with updated booster,0,"1,214,055",2,"7,243,252.45",0,0.027611905,,,,,,,,,1
death,22-Dec,202252,30-49,vaccinated,18,"22,954,768",19,"8,252,473.10",0.078415081,0.230234013,2.936093532,,,,,,,,1
death,22-Dec,202252,30-49,vax with updated booster,1,"3,534,643",19,"8,252,473.10",0.0282914,0.230234013,8.137950428,,,,,,,,1
death,22-Dec,202252,11-May,vaccinated,0,"3,363,601",0,"8,309,507",0,0,,,,,,,,,0
death,22-Dec,202252,11-May,vax with updated booster,0,"348,373",0,"8,309,507",0,0,,,,,,,,,0
death,22-Dec,202252,50-64,vaccinated,55,"17,205,604",62,"3,854,993.30",0.319663291,1.608303703,5.031243023,,,,,,,,1
death,22-Dec,202252,50-64,vax with updated booster,9,"4,087,985",62,"3,854,993.30",0.220157364,1.608303703,7.305246015,,,,,,,,1
death,22-Dec,202252,65-79,vaccinated,213,"10,919,716",150,"1,219,865.60",1.95060018,12.29643659,6.303924666,,,,,,,,1
death,22-Dec,202252,65-79,vax with updated booster,52,"5,416,745",150,"1,219,865.60",0.959986117,12.29643659,12.80897335,,,,,,,,1
death,22-Dec,202252,80+,vaccinated,362,"3,201,385",202,"576,860.55",11.30760593,35.01712849,3.096776516,,,,,,,,1
death,22-Dec,202252,80+,vax with updated booster,92,"1,610,738",202,"576,860.55",5.711667571,35.01712849,6.130806468,,,,,,,,1
death,22-Dec,202252,all_ages,vaccinated,651,"67,524,307",435,"21,147,445",,,,0.854324344,3.540305196,4.143982575,0.79072,3.41654,4.32081,,1
death,22-Dec,202252,all_ages,vax with updated booster,154,"15,864,166",435,"21,147,445",,,,0.433090192,3.540305196,8.174521755,0.39879,3.41654,8.56723,1.98278,1
death,23-Jan,202301,0.5-4,vaccinated,0,"311,252",2,"4,723,632",0,0.042340301,,,,,,,,,0
death,23-Jan,202301,0.5-4,vax with updated booster,0,"5,262",2,"4,723,632",0,0.042340301,,,,,,,,,0
death,23-Jan,202301,17-Dec,vaccinated,0,"5,803,393",2,"3,820,140.65",0,0.052354093,,,,,,,,,1
death,23-Jan,202301,17-Dec,vax with updated booster,0,"599,100",2,"3,820,140.65",0,0.052354093,,,,,,,,,1
death,23-Jan,202301,18-29,vaccinated,0,"13,197,475",2,"7,236,131.45",0,0.027639078,,,,,,,,,1
death,23-Jan,202301,18-29,vax with updated booster,0,"1,283,881",2,"7,236,131.45",0,0.027639078,,,,,,,,,1
death,23-Jan,202301,30-49,vaccinated,13,"22,850,474",14,"8,243,684.10",0.056891599,0.169826983,2.985097739,,,,,,,,1
death,23-Jan,202301,30-49,vax with updated booster,3,"3,665,760",14,"8,243,684.10",0.081838418,0.169826983,2.075149871,,,,,,,,1
death,23-Jan,202301,11-May,vaccinated,0,"3,340,975",0,"8,305,262",0,0,,,,,,,,,0
death,23-Jan,202301,11-May,vax with updated booster,0,"375,955",0,"8,305,262",0,0,,,,,,,,,0
death,23-Jan,202301,50-64,vaccinated,52,"17,065,755",51,"3,849,237.30",0.304703777,1.3249378,4.348281516,,,,,,,,1
death,23-Jan,202301,50-64,vax with updated booster,6,"4,244,181",51,"3,849,237.30",0.141370031,1.3249378,9.372126395,,,,,,,,1
death,23-Jan,202301,65-79,vaccinated,168,"10,796,460",116,"1,219,720.60",1.556065599,9.510374753,6.111808369,,,,,,,,1
death,23-Jan,202301,65-79,vax with updated booster,42,"5,566,191",116,"1,219,720.60",0.754555494,9.510374753,12.60394342,,,,,,,,1
death,23-Jan,202301,80+,vaccinated,301,"3,172,395",212,"576,700.55",9.488099685,36.76084582,3.874416062,,,,,,,,1
death,23-Jan,202301,80+,vax with updated booster,71,"1,651,031",212,"576,700.55",4.30034324,36.76084582,8.548351553,,,,,,,,1
death,23-Jan,202301,all_ages,vaccinated,534,"67,082,559",395,"21,125,474",,,,0.706345098,3.187329327,4.512425071,0.48178,2.18582,4.53697,,1
death,23-Jan,202301,all_ages,vax with updated booster,122,"16,411,044",395,"21,125,474",,,,0.35006973,3.187329327,9.104841273,0.27591,2.18582,7.92222,1.74615,1
death,23-Jan,202302,0.5-4,vaccinated,0,"311,834",0,"4,711,509",0,0,,,,,,,,,0
death,23-Jan,202302,0.5-4,vax with updated booster,0,"7,972",0,"4,711,509",0,0,,,,,,,,,0
death,23-Jan,202302,17-Dec,vaccinated,0,"5,782,583",1,"3,817,416.65",0,0.026195726,,,,,,,,,1
death,23-Jan,202302,17-Dec,vax with updated booster,0,"622,049",1,"3,817,416.65",0,0.026195726,,,,,,,,,1
death,23-Jan,202302,18-29,vaccinated,0,"13,170,475",2,"7,227,842.45",0,0.027670775,,,,,,,,,1
death,23-Jan,202302,18-29,vax with updated booster,0,"1,328,891",2,"7,227,842.45",0,0.027670775,,,,,,,,,1
death,23-Jan,202302,30-49,vaccinated,11,"22,792,680",16,"8,233,706.10",0.048261108,0.194323186,4.026496536,,,,,,,,1
death,23-Jan,202302,30-49,vax with updated booster,0,"3,743,223",16,"8,233,706.10",0,0.194323186,,,,,,,,,1
death,23-Jan,202302,11-May,vaccinated,0,"3,326,759",1,"8,299,729",0,0.012048586,,,,,,,,,0
death,23-Jan,202302,11-May,vax with updated booster,0,"394,134",1,"8,299,729",0,0.012048586,,,,,,,,,0
death,23-Jan,202302,50-64,vaccinated,41,"16,991,566",56,"3,844,607.30",0.241296182,1.456585696,6.036505363,,,,,,,,1
death,23-Jan,202302,50-64,vax with updated booster,8,"4,331,933",56,"3,844,607.30",0.184675063,1.456585696,7.887289555,,,,,,,,1
death,23-Jan,202302,65-79,vaccinated,135,"10,738,972",107,"1,219,538.60",1.257103566,8.773810029,6.979385203,,,,,,,,1
death,23-Jan,202302,65-79,vax with updated booster,34,"5,638,728",107,"1,219,538.60",0.602972869,8.773810029,14.55092008,,,,,,,,1
death,23-Jan,202302,80+,vaccinated,185,"3,159,139",138,"576,511.55",5.856025962,23.93707463,4.087597082,,,,,,,,1
death,23-Jan,202302,80+,vax with updated booster,78,"1,669,542",138,"576,511.55",4.671939969,23.93707463,5.12358352,,,,,,,,1
death,23-Jan,202302,all_ages,vaccinated,372,"66,852,832",319,"21,102,206",,,,0.489313348,2.555514211,5.222653786,0.48178,2.18582,4.53697,,1
death,23-Jan,202302,all_ages,vax with updated booster,120,"16,712,317",319,"21,102,206",,,,0.322803514,2.555514211,7.916624502,0.27591,2.18582,7.92222,1.74615,1
death,23-Jan,202303,0.5-4,vaccinated,0,"312,399",4,"4,702,316",0,0.085064466,,,,,,,,,0
death,23-Jan,202303,0.5-4,vax with updated booster,0,"12,140",4,"4,702,316",0,0.085064466,,,,,,,,,0
death,23-Jan,202303,17-Dec,vaccinated,0,"5,761,856",0,"3,814,975.65",0,0,,,,,,,,,1
death,23-Jan,202303,17-Dec,vax with updated booster,0,"644,936",0,"3,814,975.65",0,0,,,,,,,,,1
death,23-Jan,202303,18-29,vaccinated,2,"13,142,940",0,"7,220,401.45",0.015217295,0,0,,,,,,,,1
death,23-Jan,202303,18-29,vax with updated booster,0,"1,374,499",0,"7,220,401.45",0,0,,,,,,,,,1
death,23-Jan,202303,30-49,vaccinated,7,"22,732,178",13,"8,224,762.10",0.030793354,0.158059283,5.132902507,,,,,,,,1
death,23-Jan,202303,30-49,vax with updated booster,0,"3,823,827",13,"8,224,762.10",0,0.158059283,,,,,,,,,1
death,23-Jan,202303,11-May,vaccinated,0,"3,312,187",0,"8,294,863",0,0,,,,,,,,,0
death,23-Jan,202303,11-May,vax with updated booster,0,"413,470",0,"8,294,863",0,0,,,,,,,,,0
death,23-Jan,202303,50-64,vaccinated,38,"16,910,912",34,"3,840,419.30",0.224706982,0.885319996,3.93988646,,,,,,,,1
death,23-Jan,202303,50-64,vax with updated booster,6,"4,426,510",34,"3,840,419.30",0.135546966,0.885319996,6.531463027,,,,,,,,1
death,23-Jan,202303,65-79,vaccinated,96,"10,672,022",72,"1,219,410.60",0.899548371,5.904491891,6.56384035,,,,,,,,1
death,23-Jan,202303,65-79,vax with updated booster,26,"5,722,746",72,"1,219,410.60",0.454327346,5.904491891,12.99611821,,,,,,,,1
death,23-Jan,202303,80+,vaccinated,161,"3,143,911",92,"576,357.55",5.121010105,15.96231367,3.117024443,,,,,,,,1
death,23-Jan,202303,80+,vax with updated booster,60,"1,690,966",92,"576,357.55",3.548267677,15.96231367,4.498621617,,,,,,,,1
death,23-Jan,202303,all_ages,vaccinated,304,"66,601,963",211,"21,081,351",,,,0.404208913,1.701239712,4.20881296,0.48178,2.18582,4.53697,,1
death,23-Jan,202303,all_ages,vax with updated booster,92,"17,038,548",211,"21,081,351",,,,0.243758697,1.701239712,6.979195962,0.27591,2.18582,7.92222,1.74615,1
death,23-Jan,202304,0.5-4,vaccinated,0,"312,945",1,"4,694,188",0,0.021302939,,,,,,,,,0
death,23-Jan,202304,0.5-4,vax with updated booster,0,"18,161",1,"4,694,188",0,0.021302939,,,,,,,,,0
death,23-Jan,202304,17-Dec,vaccinated,0,"5,743,721",0,"3,812,658.65",0,0,,,,,,,,,1
